region;city;id;href
Кировская область;Юрья;4207;/banks/Kirovskaya_oblast~/Yur~ya/
Кировская область;Яранск;390;/banks/Kirovskaya_oblast~/Yaransk/
Костромская область;Антропово;5561;/banks/Kostromskaya_oblast~/Antropovo/
Костромская область;Боговарово;2571;/banks/Kostromskaya_oblast~/Bogovarovo/
Костромская область;Буй;2616;/banks/Kostromskaya_oblast~/Buy/
Костромская область;Волгореченск;2683;/banks/Kostromskaya_oblast~/Volgorechensk/
Костромская область;Вохма;2697;/banks/Kostromskaya_oblast~/Vohma/
Костромская область;Вохтога;2698;/banks/Kostromskaya_oblast~/Vohtoga/
Костромская область;Галич;2716;/banks/Kostromskaya_oblast~/Galich/
Костромская область;Георгиевское;5554;/banks/Kostromskaya_oblast~/Georgievskoe/
Костромская область;Горчуха;5544;/banks/Kostromskaya_oblast~/Gorchuha/
Костромская область;Завражье;5542;/banks/Kostromskaya_oblast~/Zavrazh~e/
Костромская область;Зебляки;5551;/banks/Kostromskaya_oblast~/Zeblyaki/
Костромская область;Кадый;2953;/banks/Kostromskaya_oblast~/Kadyiy/
Костромская область;Караваево;2984;/banks/Kostromskaya_oblast~/Karavaevo/
Костромская область;Кологрив;5557;/banks/Kostromskaya_oblast~/Kologriv/
Костромская область;Кострома;148;/banks/Kostroma/
Костромская область;Красное-на-Волге;4723;/banks/Kostromskaya_oblast~/Krasnoe-na-Volge/
Костромская область;Макарьев;3261;/banks/Kostromskaya_oblast~/Makar~ev/
Костромская область;Мантурово;3279;/banks/Kostromskaya_oblast~/Manturovo/
Костромская область;Минское;9106;/banks/Kostromskaya_oblast~/Minskoe/
Костромская область;Нерехта;149;/banks/Kostromskaya_oblast~/Nerehta/
Костромская область;Нея;3407;/banks/Kostromskaya_oblast~/Neya/
Костромская область;Николо-Полома;9097;/banks/Kostromskaya_oblast~/Nikolo-Poloma/
Костромская область;Никольское;9103;/banks/Kostromskaya_oblast~/Nikol~skoe/
Костромская область;Орехово;9093;/banks/Kostromskaya_oblast~/Orehovo/
Костромская область;Островское;3546;/banks/Kostromskaya_oblast~/Ostrovskoe/
Костромская область;Павино;5550;/banks/Kostromskaya_oblast~/Pavino/
Костромская область;Парфеньево;5559;/banks/Kostromskaya_oblast~/Parfen~evo/
Костромская область;Поназырево;3649;/banks/Kostromskaya_oblast~/Ponazyirevo/
Костромская область;Пронино;8029;/banks/Kostromskaya_oblast~/Pronino/
Костромская область;Пыщуг;5547;/banks/Kostromskaya_oblast~/Pyisschug/
Костромская область;Рождественское;5553;/banks/Kostromskaya_oblast~/Rozhdestvenskoe/
Костромская область;Солигалич;3814;/banks/Kostromskaya_oblast~/Soligalich/
Костромская область;Судай;8031;/banks/Kostromskaya_oblast~/Suday/
Костромская область;Судиславль;3877;/banks/Kostromskaya_oblast~/Sudislavl~/
Костромская область;Сусанино;3892;/banks/Kostromskaya_oblast~/Susanino/
Костромская область;Сухоногово;9110;/banks/Kostromskaya_oblast~/Suhonogovo/
Костромская область;Чистые Боры;5540;/banks/Kostromskaya_oblast~/Chistyie_Boryi/
Костромская область;Чухлома;4144;/banks/Kostromskaya_oblast~/Chuhloma/
Костромская область;Шарья;150;/banks/Kostromskaya_oblast~/Shar~ya/
Краснодарский край;Абинск;327;/banks/Krasnodarskiy_kray/Abinsk/
Краснодарский край;Абрау-Дюрсо;8554;/banks/Krasnodarskiy_kray/Abrau-Dyurso/
Краснодарский край;Агой;6454;/banks/Krasnodarskiy_kray/Agoy/
Краснодарский край;Агроном;5621;/banks/Krasnodarskiy_kray/Agronom/
Краснодарский край;Агуй-Шапсуг;6469;/banks/Krasnodarskiy_kray/Aguy-Shapsug/
Краснодарский край;Адагум;6064;/banks/Krasnodarskiy_kray/Adagum/
Краснодарский край;Азовская;5816;/banks/Krasnodarskiy_kray/Azovskaya/
Краснодарский край;Александровка;5594;/banks/Krasnodarskiy_kray/Aleksandrovka/
Краснодарский край;Александровский;6377;/banks/Krasnodarskiy_kray/Aleksandrovskiy/
Краснодарский край;Алексее-Тенгинская;6267;/banks/Krasnodarskiy_kray/Aleksee-Tenginskaya/
Краснодарский край;Алексеевская;9822;/banks/Krasnodarskiy_kray/Alekseevskaya/
Краснодарский край;Алексеевский;5775;/banks/Krasnodarskiy_kray/Alekseevskiy/
Краснодарский край;Анапа;323;/banks/Krasnodarskiy_kray/Anapa/
Краснодарский край;Анапская;4658;/banks/Krasnodarskiy_kray/Anapskaya/
Краснодарский край;Анастасиевская;2440;/banks/Krasnodarskiy_kray/Anastasievskaya/
Краснодарский край;Андрее-Дмитриевская;5602;/banks/Krasnodarskiy_kray/Andree-Dmitrievskaya/
Краснодарский край;Андрюки;6009;/banks/Krasnodarskiy_kray/Andryuki/
Краснодарский край;Апшеронск;2446;/banks/Krasnodarskiy_kray/Apssheronsk/
Краснодарский край;Армавир;324;/banks/Krasnodarskiy_kray/Armavir/
Краснодарский край;Архангельская;4923;/banks/Krasnodarskiy_kray/Arhangel~skaya/
Краснодарский край;Архипо-Осиповка;2457;/banks/Krasnodarskiy_kray/Arhipo-Osipovka/
Краснодарский край;Атаманская;4662;/banks/Krasnodarskiy_kray/Atamanskaya/
Краснодарский край;Афипский;2467;/banks/Krasnodarskiy_kray/Afipskiy/
Краснодарский край;Ахметовская;6015;/banks/Krasnodarskiy_kray/Ahmetovskaya/
Краснодарский край;Ахтанизовская;6350;/banks/Krasnodarskiy_kray/Ahtanizovskaya/
Краснодарский край;Ахтырский;2470;/banks/Krasnodarskiy_kray/Ahtyirskiy/
Краснодарский край;Ачуево;6240;/banks/Krasnodarskiy_kray/Achuevo/
Краснодарский край;Баговская;5950;/banks/Krasnodarskiy_kray/Bagovskaya/
Краснодарский край;Бакинская;8691;/banks/Krasnodarskiy_kray/Bakinskaya/
Краснодарский край;Баракаевская;5940;/banks/Krasnodarskiy_kray/Barakaevskaya/
Краснодарский край;Бараниковский;6241;/banks/Krasnodarskiy_kray/Baranikovskiy/
Краснодарский край;Батуринская;2514;/banks/Krasnodarskiy_kray/Baturinskaya/
Краснодарский край;Беднягина;6252;/banks/Krasnodarskiy_kray/Bednyagina/
Краснодарский край;Безлесный;6370;/banks/Krasnodarskiy_kray/Bezlesnyiy/
Краснодарский край;Бейсуг;9284;/banks/Krasnodarskiy_kray/Beysug/
Краснодарский край;Бейсужек Второй;5814;/banks/Krasnodarskiy_kray/Beysuzhek_Vtoroy/
Краснодарский край;Белая Глина;2522;/banks/Krasnodarskiy_kray/Belaya_Glina/
Краснодарский край;Белореченск;328;/banks/Krasnodarskiy_kray/Belorechensk/
Краснодарский край;Белореченский;2534;/banks/Krasnodarskiy_kray/Belorechenskiy/
Краснодарский край;Беноково;5936;/banks/Krasnodarskiy_kray/Benokovo/
Краснодарский край;Березанская;4665;/banks/Krasnodarskiy_kray/Berezanskaya/
Краснодарский край;Бесленеевская;5942;/banks/Krasnodarskiy_kray/Besleneevskaya/
Краснодарский край;Бесскорбная;2550;/banks/Krasnodarskiy_kray/Besskorbnaya/
Краснодарский край;Бетта;9818;/banks/Krasnodarskiy_kray/Betta/
Краснодарский край;Бичевой;5689;/banks/Krasnodarskiy_kray/Bichevoy/
Краснодарский край;Благовещенская;10493;/banks/Krasnodarskiy_kray/Blagovesschenskaya/
Краснодарский край;Благодарное;4666;/banks/Krasnodarskiy_kray/Blagodarnoe/
Краснодарский край;Бойкопонура;5709;/banks/Krasnodarskiy_kray/Boykoponura/
Краснодарский край;Болгов;6288;/banks/Krasnodarskiy_kray/Bolgov/
Краснодарский край;Большой Бейсуг;2601;/banks/Krasnodarskiy_kray/Bol~sshoy_Beysug/
Краснодарский край;Бородинская;5833;/banks/Krasnodarskiy_kray/Borodinskaya/
Краснодарский край;Братский (Тихорецкий р-н);6194;/banks/Krasnodarskiy_kray/Bratskiy_(Tihoretsskiy_r-n)/
Краснодарский край;Братский (Усть-Лабинский р-н);6366;/banks/Krasnodarskiy_kray/Bratskiy_(Ust~-Labinskiy_r-n)/
Краснодарский край;Бриньковская;5844;/banks/Krasnodarskiy_kray/Brin~kovskaya/
Краснодарский край;Брюховецкая;2613;/banks/Krasnodarskiy_kray/Bryuhovetsskaya/
Краснодарский край;Бузиновская;5802;/banks/Krasnodarskiy_kray/Buzinovskaya/
Краснодарский край;Ванновское;6286;/banks/Krasnodarskiy_kray/Vannovskoe/
Краснодарский край;Варениковская;2633;/banks/Krasnodarskiy_kray/Varenikovskaya/
Краснодарский край;Васюринская;2638;/banks/Krasnodarskiy_kray/Vasyurinskaya/
Краснодарский край;Великовечное;4674;/banks/Krasnodarskiy_kray/Velikovechnoe/
Краснодарский край;Венцы;2648;/banks/Krasnodarskiy_kray/Ventssyi/
Краснодарский край;Верхнебаканский;8687;/banks/Krasnodarskiy_kray/Verhnebakanskiy/
Краснодарский край;Веселая;6481;/banks/Krasnodarskiy_kray/Veselaya/
Краснодарский край;Веселый (Успенский р-н);8693;/banks/Krasnodarskiy_kray/Veselyiy_(Uspenskiy_r-n)/
Краснодарский край;Виноградный (Анапский р-н);9462;/banks/Krasnodarskiy_kray/Vinogradnyiy_(Anapskiy_r-n)/
Краснодарский край;Виноградный (Темрюкский р-н);6434;/banks/Krasnodarskiy_kray/Vinogradnyiy_(Temryukskiy_r-n)/
Краснодарский край;Витязево;8671;/banks/Krasnodarskiy_kray/Vityazevo/
Краснодарский край;Владимирская;6033;/banks/Krasnodarskiy_kray/Vladimirskaya/
Краснодарский край;Водный;5728;/banks/Krasnodarskiy_kray/Vodnyiy/
Краснодарский край;Воздвиженская;2680;/banks/Krasnodarskiy_kray/Vozdvizhenskaya/
Краснодарский край;Вознесенская;5077;/banks/Krasnodarskiy_kray/Voznesenskaya/
Краснодарский край;Вольное;8683;/banks/Krasnodarskiy_kray/Vol~noe/
Краснодарский край;Воронежская;8591;/banks/Krasnodarskiy_kray/Voronezhskaya/
Краснодарский край;Восточная;6374;/banks/Krasnodarskiy_kray/Vostochnaya/
Краснодарский край;Восточный;5927;/banks/Krasnodarskiy_kray/Vostochnyiy/
Краснодарский край;Восход;6108;/banks/Krasnodarskiy_kray/Voshod/
Краснодарский край;Выселки;2702;/banks/Krasnodarskiy_kray/Vyiselki/
Краснодарский край;Высокий;5595;/banks/Krasnodarskiy_kray/Vyisokiy/
Краснодарский край;Вышестеблиевская;6352;/banks/Krasnodarskiy_kray/Vyisshesteblievskaya/
Краснодарский край;Газырь;5803;/banks/Krasnodarskiy_kray/Gazyir~/
Краснодарский край;Гай-Кодзор;10494;/banks/Krasnodarskiy_kray/Gay-Kodzor/
Краснодарский край;Галицын;3597;/banks/Krasnodarskiy_kray/Galitssyin/
Краснодарский край;Геленджик;329;/banks/Krasnodarskiy_kray/Gelendzhik/
Краснодарский край;Гирей;5778;/banks/Krasnodarskiy_kray/Girey/
Краснодарский край;Глафировка;2726;/banks/Krasnodarskiy_kray/Glafirovka/
Краснодарский край;Глубокий;6094;/banks/Krasnodarskiy_kray/Glubokiy/
Краснодарский край;Голубицкая;6421;/banks/Krasnodarskiy_kray/Golubitsskaya/
Краснодарский край;Горькая Балка;6208;/banks/Krasnodarskiy_kray/Gor~kaya_Balka/
Краснодарский край;Горячий Ключ;2746;/banks/Krasnodarskiy_kray/Goryachiy_Klyuch/
Краснодарский край;Гостагаевская;9826;/banks/Krasnodarskiy_kray/Gostagaevskaya/
Краснодарский край;Гражданский;5792;/banks/Krasnodarskiy_kray/Grazhdanskiy/
Краснодарский край;Гречаная Балка;5710;/banks/Krasnodarskiy_kray/Grechanaya_Balka/
Краснодарский край;Гривенская;4685;/banks/Krasnodarskiy_kray/Grivenskaya/
Краснодарский край;Гришковское;5706;/banks/Krasnodarskiy_kray/Grisshkovskoe/
Краснодарский край;Губская;4908;/banks/Krasnodarskiy_kray/Gubskaya/
Краснодарский край;Гулькевичи;2757;/banks/Krasnodarskiy_kray/Gul~kevichi/
Краснодарский край;Джигинка;9821;/banks/Krasnodarskiy_kray/Dzhiginka/
Краснодарский край;Джубга;2786;/banks/Krasnodarskiy_kray/Dzhubga/
Краснодарский край;Джумайловка;5708;/banks/Krasnodarskiy_kray/Dzhumaylovka/
Краснодарский край;Дивноморское;2789;/banks/Krasnodarskiy_kray/Divnomorskoe/
Краснодарский край;Динская;2792;/banks/Krasnodarskiy_kray/Dinskaya/
Краснодарский край;Дмитриевская;4691;/banks/Krasnodarskiy_kray/Dmitrievskaya/
Краснодарский край;Днепровская;6253;/banks/Krasnodarskiy_kray/Dneprovskaya/
Краснодарский край;Должанская;2804;/banks/Krasnodarskiy_kray/Dolzhanskaya/
Краснодарский край;Дядьковская;6408;/banks/Krasnodarskiy_kray/Dyad~kovskaya/
Краснодарский край;Ейск;325;/banks/Krasnodarskiy_kray/Eysk/
Краснодарский край;Ейское Укрепление;6185;/banks/Krasnodarskiy_kray/Eyskoe_Ukreplenie/
Краснодарский край;Екатериновка;2826;/banks/Krasnodarskiy_kray/Ekaterinovka/
Краснодарский край;Еремизино-Борисовская;6198;/banks/Krasnodarskiy_kray/Eremizino-Borisovskaya/
Краснодарский край;Железный;6382;/banks/Krasnodarskiy_kray/Zheleznyiy/
Краснодарский край;Заветный;11617;/banks/Krasnodarskiy_kray/Zavetnyiy/
Краснодарский край;Запорожская;6351;/banks/Krasnodarskiy_kray/Zaporozhskaya/
Краснодарский край;Заречный;5810;/banks/Krasnodarskiy_kray/Zarechnyiy/
Краснодарский край;Заря;5718;/banks/Krasnodarskiy_kray/Zarya/
Краснодарский край;Зассовская;6021;/banks/Krasnodarskiy_kray/Zassovskaya/
Краснодарский край;Ивановская;2905;/banks/Krasnodarskiy_kray/Ivanovskaya/
Краснодарский край;Ильинская;6332;/banks/Krasnodarskiy_kray/Il~inskaya/
Краснодарский край;Ильинское;2927;/banks/Krasnodarskiy_kray/Il~inskoe/
Краснодарский край;Ильич (Темрюкский р-н);6423;/banks/Krasnodarskiy_kray/Il~ich_(Temryukskiy_r-n)/
Краснодарский край;Ильский;2930;/banks/Krasnodarskiy_kray/Il~skiy/
Краснодарский край;Ирклиевская;5808;/banks/Krasnodarskiy_kray/Irklievskaya/
Краснодарский край;Кабардинка;2946;/banks/Krasnodarskiy_kray/Kabardinka/
Краснодарский край;Кавказская;2947;/banks/Krasnodarskiy_kray/Kavkazskaya/
Краснодарский край;Казанская;2954;/banks/Krasnodarskiy_kray/Kazanskaya/
Краснодарский край;Каладжинская;6018;/banks/Krasnodarskiy_kray/Kaladzhinskaya/
Краснодарский край;Калининская;2962;/banks/Krasnodarskiy_kray/Kalininskaya/
Краснодарский край;Калниболотская;6326;/banks/Krasnodarskiy_kray/Kalnibolotskaya/
Краснодарский край;Камышеватская;4709;/banks/Krasnodarskiy_kray/Kamyisshevatskaya/
Краснодарский край;Каневская;331;/banks/Krasnodarskiy_kray/Kanevskaya/
Краснодарский край;Канеловская;4921;/banks/Krasnodarskiy_kray/Kanelovskaya/
Краснодарский край;Киевское;6088;/banks/Krasnodarskiy_kray/Kievskoe/
Краснодарский край;Кирпильская;6403;/banks/Krasnodarskiy_kray/Kirpil~skaya/
Краснодарский край;Кисляковская;3039;/banks/Krasnodarskiy_kray/Kislyakovskaya/
Краснодарский край;Ковалевское;6105;/banks/Krasnodarskiy_kray/Kovalevskoe/
Краснодарский край;Комсомольский;5643;/banks/Krasnodarskiy_kray/Komsomol~skiy/
Краснодарский край;Коноково;4906;/banks/Krasnodarskiy_kray/Konokovo/
Краснодарский край;Константиновская;4717;/banks/Krasnodarskiy_kray/Konstantinovskaya/
Краснодарский край;Копанская;6179;/banks/Krasnodarskiy_kray/Kopanskaya/
Краснодарский край;Кореновск;3079;/banks/Krasnodarskiy_kray/Korenovsk/
Краснодарский край;Коржи;3080;/banks/Krasnodarskiy_kray/Korzhi/
Краснодарский край;Костромская;5565;/banks/Krasnodarskiy_kray/Kostromskaya/
Краснодарский край;Красногвардеец;5864;/banks/Krasnodarskiy_kray/Krasnogvardeetss/
Краснодарский край;Краснодар;319;/banks/Krasnodar/
Краснодарский край;Красное;5648;/banks/Krasnodarskiy_kray/Krasnoe/
Краснодарский край;Красносельский;3121;/banks/Krasnodarskiy_kray/Krasnosel~skiy/
Краснодарский край;Красносельское;5628;/banks/Krasnodarskiy_kray/Krasnosel~skoe/
Краснодарский край;Красный;6012;/banks/Krasnodarskiy_kray/Krasnyiy/
Краснодарский край;Кривенковское;6466;/banks/Krasnodarskiy_kray/Krivenkovskoe/
Краснодарский край;Кропоткин;3144;/banks/Krasnodarskiy_kray/Kropotkin/
Краснодарский край;Крыловская;3147;/banks/Krasnodarskiy_kray/Kryilovskaya/
Краснодарский край;Крымск;332;/banks/Krasnodarskiy_kray/Kryimsk/
Краснодарский край;Кубанская;5915;/banks/Krasnodarskiy_kray/Kubanskaya/
Краснодарский край;Кубанская Степь;5861;/banks/Krasnodarskiy_kray/Kubanskaya_Step~/
Краснодарский край;Кубанский;6201;/banks/Krasnodarskiy_kray/Kubanskiy/
Краснодарский край;Кубань;3148;/banks/Krasnodarskiy_kray/Kuban~/
Краснодарский край;Кугоейская;6412;/banks/Krasnodarskiy_kray/Kugoeyskaya/
Краснодарский край;Кулешовка;6344;/banks/Krasnodarskiy_kray/Kulesshovka/
Краснодарский край;Куликовский;5693;/banks/Krasnodarskiy_kray/Kulikovskiy/
Краснодарский край;Курганинск;3170;/banks/Krasnodarskiy_kray/Kurganinsk/
Краснодарский край;Курчанская;6354;/banks/Krasnodarskiy_kray/Kurchanskaya/
Краснодарский край;Кутаис;8690;/banks/Krasnodarskiy_kray/Kutais/
Краснодарский край;Кухаривка;5593;/banks/Krasnodarskiy_kray/Kuharivka/
Краснодарский край;Кучугуры;6431;/banks/Krasnodarskiy_kray/Kuchuguryi/
Краснодарский край;Кущевская;3182;/banks/Krasnodarskiy_kray/Kusschevskaya/
Краснодарский край;Лабинск;3189;/banks/Krasnodarskiy_kray/Labinsk/
Краснодарский край;Ладожская;5075;/banks/Krasnodarskiy_kray/Ladozhskaya/
Краснодарский край;Лебеди;5703;/banks/Krasnodarskiy_kray/Lebedi/
Краснодарский край;Ленинградская;3203;/banks/Krasnodarskiy_kray/Leningradskaya/
Краснодарский край;Ленинский;6250;/banks/Krasnodarskiy_kray/Leninskiy/
Краснодарский край;Лосево;4736;/banks/Krasnodarskiy_kray/Losevo/
Краснодарский край;Львовское;5822;/banks/Krasnodarskiy_kray/L~vovskoe/
Краснодарский край;Ляпино;6103;/banks/Krasnodarskiy_kray/Lyapino/
Краснодарский край;Майкопское;5780;/banks/Krasnodarskiy_kray/Maykopskoe/
Краснодарский край;Малокубанский;6339;/banks/Krasnodarskiy_kray/Malokubanskiy/
Краснодарский край;Малотенгинская;6151;/banks/Krasnodarskiy_kray/Malotenginskaya/
Краснодарский край;Мартанская;13465;/banks/Krasnodarskiy_kray/Martanskaya/
Краснодарский край;Марьино;330;/banks/Krasnodarskiy_kray/Mar~ino/
Краснодарский край;Марьинский (Новокубанский р-н);6092;/banks/Krasnodarskiy_kray/Mar~inskiy_(Novokubanskiy_r-n)/
Краснодарский край;Марьинский (Тбилисский р-н);6279;/banks/Krasnodarskiy_kray/Mar~inskiy_(Tbilisskiy_r-n)/
Краснодарский край;Марьянская;3287;/banks/Krasnodarskiy_kray/Mar~yanskaya/
Краснодарский край;Махошевская;5929;/banks/Krasnodarskiy_kray/Mahosshevskaya/
Краснодарский край;Маяк;6113;/banks/Krasnodarskiy_kray/Mayak/
Краснодарский край;Медведовская;3294;/banks/Krasnodarskiy_kray/Medvedovskaya/
Краснодарский край;Меклета;6345;/banks/Krasnodarskiy_kray/Mekleta/
Краснодарский край;Мерчанское;6073;/banks/Krasnodarskiy_kray/Merchanskoe/
Краснодарский край;Мингрельская;3311;/banks/Krasnodarskiy_kray/Mingrel~skaya/
Краснодарский край;Мирный;5735;/banks/Krasnodarskiy_kray/Mirnyiy/
Краснодарский край;Мирской;3313;/banks/Krasnodarskiy_kray/Mirskoy/
Краснодарский край;Михайловская;5604;/banks/Krasnodarskiy_kray/Mihaylovskaya/
Краснодарский край;Молдаванское;6067;/banks/Krasnodarskiy_kray/Moldavanskoe/
Краснодарский край;Молодежный;5879;/banks/Krasnodarskiy_kray/Molodezhnyiy/
Краснодарский край;Мостовской;3361;/banks/Krasnodarskiy_kray/Mostovskoy/
Краснодарский край;Мысхако;3377;/banks/Krasnodarskiy_kray/Myishako/
Краснодарский край;Надежная;6131;/banks/Krasnodarskiy_kray/Nadezhnaya/
Краснодарский край;Натухаевская;8580;/banks/Krasnodarskiy_kray/Natuhaevskaya/
Краснодарский край;Небуг;4969;/banks/Krasnodarskiy_kray/Nebug/
Краснодарский край;Незамаевская;6415;/banks/Krasnodarskiy_kray/Nezamaevskaya/
Краснодарский край;Незамаевский;6337;/banks/Krasnodarskiy_kray/Nezamaevskiy/
Краснодарский край;Некрасовская;6402;/banks/Krasnodarskiy_kray/Nekrasovskaya/
Краснодарский край;Нефтегорск;5905;/banks/Krasnodarskiy_kray/Neftegorsk/
Краснодарский край;Нижнебаканская;6078;/banks/Krasnodarskiy_kray/Nizhnebakanskaya/
Краснодарский край;Николаевка;6187;/banks/Krasnodarskiy_kray/Nikolaevka/
Краснодарский край;Николаевская;4929;/banks/Krasnodarskiy_kray/Nikolaevskaya/
Краснодарский край;Николенское;3426;/banks/Krasnodarskiy_kray/Nikolenskoe/
Краснодарский край;Новоалексеевская;3442;/banks/Krasnodarskiy_kray/Novoalekseevskaya/
Краснодарский край;Новоалексеевское;3443;/banks/Krasnodarskiy_kray/Novoalekseevskoe/
Краснодарский край;Новобейсугская;4753;/banks/Krasnodarskiy_kray/Novobeysugskaya/
Краснодарский край;Новоберезанский;6404;/banks/Krasnodarskiy_kray/Novoberezanskiy/
Краснодарский край;Нововеличковская;5607;/banks/Krasnodarskiy_kray/Novovelichkovskaya/
Краснодарский край;Нововладимировская;4922;/banks/Krasnodarskiy_kray/Novovladimirovskaya/
Краснодарский край;Новогражданская;5799;/banks/Krasnodarskiy_kray/Novograzhdanskaya/
Краснодарский край;Новодеревянковская;5858;/banks/Krasnodarskiy_kray/Novoderevyankovskaya/
Краснодарский край;Новоджерелиевская;4754;/banks/Krasnodarskiy_kray/Novodzherelievskaya/
Краснодарский край;Новодмитриевская;5821;/banks/Krasnodarskiy_kray/Novodmitrievskaya/
Краснодарский край;Новоивановская;6329;/banks/Krasnodarskiy_kray/Novoivanovskaya/
Краснодарский край;Новокорсунская;3458;/banks/Krasnodarskiy_kray/Novokorsunskaya/
Краснодарский край;Новокубанск;333;/banks/Krasnodarskiy_kray/Novokubansk/
Краснодарский край;Новолабинская;6401;/banks/Krasnodarskiy_kray/Novolabinskaya/
Краснодарский край;Новолеушковская;3461;/banks/Krasnodarskiy_kray/Novoleusshkovskaya/
Краснодарский край;Новолокинская;6348;/banks/Krasnodarskiy_kray/Novolokinskaya/
Краснодарский край;Новомалороссийская;4756;/banks/Krasnodarskiy_kray/Novomalorossiyskaya/
Краснодарский край;Новоминская;3462;/banks/Krasnodarskiy_kray/Novominskaya/
Краснодарский край;Новомихайловский;3463;/banks/Krasnodarskiy_kray/Novomihaylovskiy/
Краснодарский край;Новомышастовская;3465;/banks/Krasnodarskiy_kray/Novomyisshastovskaya/
Краснодарский край;Новопавловка;6341;/banks/Krasnodarskiy_kray/Novopavlovka/
Краснодарский край;Новопашковская;6409;/banks/Krasnodarskiy_kray/Novopasshkovskaya/
Краснодарский край;Новопластуновская;6478;/banks/Krasnodarskiy_kray/Novoplastunovskaya/
Краснодарский край;Новоплатнировская;5673;/banks/Krasnodarskiy_kray/Novoplatnirovskaya/
Краснодарский край;Новопокровская;3473;/banks/Krasnodarskiy_kray/Novopokrovskaya/
Краснодарский край;Новопокровский;5825;/banks/Krasnodarskiy_kray/Novopokrovskiy/
Краснодарский край;Новорождественская;6188;/banks/Krasnodarskiy_kray/Novorozhdestvenskaya/
Краснодарский край;Новороссийск;321;/banks/Krasnodarskiy_kray/Novorossiysk/
Краснодарский край;Новосергиевская;6411;/banks/Krasnodarskiy_kray/Novosergievskaya/
Краснодарский край;Новотитаровская;3481;/banks/Krasnodarskiy_kray/Novotitarovskaya/
Краснодарский край;Новоукраинское;4758;/banks/Krasnodarskiy_kray/Novoukrainskoe/
Краснодарский край;Новощербиновская;3487;/banks/Krasnodarskiy_kray/Novosscherbinovskaya/
Краснодарский край;Новоясенская;5671;/banks/Krasnodarskiy_kray/Novoyasenskaya/
Краснодарский край;Образцовый;5684;/banks/Krasnodarskiy_kray/Obraztssovyiy/
Краснодарский край;Октябрьская;3515;/banks/Krasnodarskiy_kray/Oktyabr~skaya/
Краснодарский край;Октябрьский (Красноармейский р-н);8061;/banks/Krasnodarskiy_kray/Oktyabr~skiy_(Krasnoarmeyskiy_r-n)/
Краснодарский край;Октябрьский (Курганинский р-н);5592;/banks/Krasnodarskiy_kray/Oktyabr~skiy_(Kurganinskiy_r-n)/
Краснодарский край;Октябрьский (Ленинградский р-н);10497;/banks/Krasnodarskiy_kray/Oktyabr~skiy_(Leningradskiy_r-n)/
Краснодарский край;Октябрьский (Павловский р-н);6473;/banks/Krasnodarskiy_kray/Oktyabr~skiy_(Pavlovskiy_r-n)/
Краснодарский край;Октябрьский (Тбилисский р-н);6264;/banks/Krasnodarskiy_kray/Oktyabr~skiy_(Tbilisskiy_r-n)/
Краснодарский край;Ольгинская;5848;/banks/Krasnodarskiy_kray/Ol~ginskaya/
Краснодарский край;Ольгинский;6041;/banks/Krasnodarskiy_kray/Ol~ginskiy/
Краснодарский край;Отважная;6017;/banks/Krasnodarskiy_kray/Otvazhnaya/
Краснодарский край;Отрадная;3548;/banks/Krasnodarskiy_kray/Otradnaya/
Краснодарский край;Отрадо-Ольгинское;5783;/banks/Krasnodarskiy_kray/Otrado-Ol~ginskoe/
Краснодарский край;Павловская;3560;/banks/Krasnodarskiy_kray/Pavlovskaya/
Краснодарский край;Павловский;6046;/banks/Krasnodarskiy_kray/Pavlovskiy/
Краснодарский край;Парковый;4924;/banks/Krasnodarskiy_kray/Parkovyiy/
Краснодарский край;Первая Синюха;6027;/banks/Krasnodarskiy_kray/Pervaya_Sinyuha/
Краснодарский край;Первомайский (Красноармейский р-н);13309;/banks/Krasnodarskiy_kray/Pervomayskiy_(Krasnoarmeyskiy_r-n)/
Краснодарский край;Первомайский (Кущевский р-н);3583;/banks/Krasnodarskiy_kray/Pervomayskiy_(Kusschevskiy_r-n)/
Краснодарский край;Первомайский (Ленинградский р-н);13312;/banks/Krasnodarskiy_kray/Pervomayskiy_(Leningradskiy_r-n)/
Краснодарский край;Первореченское;5623;/banks/Krasnodarskiy_kray/Pervorechenskoe/
Краснодарский край;Передовая;6144;/banks/Krasnodarskiy_kray/Peredovaya/
Краснодарский край;Переправная;5938;/banks/Krasnodarskiy_kray/Perepravnaya/
Краснодарский край;Переясловская;4765;/banks/Krasnodarskiy_kray/Pereyaslovskaya/
Краснодарский край;Песчаный (Тбилисский р-н);6271;/banks/Krasnodarskiy_kray/Peschanyiy_(Tbilisskiy_r-n)/
Краснодарский край;Петровская;3596;/banks/Krasnodarskiy_kray/Petrovskaya/
Краснодарский край;Петропавловская;4767;/banks/Krasnodarskiy_kray/Petropavlovskaya/
Краснодарский край;Пластуновская;5633;/banks/Krasnodarskiy_kray/Plastunovskaya/
Краснодарский край;Платнировская;5076;/banks/Krasnodarskiy_kray/Platnirovskaya/
Краснодарский край;Плоская;6334;/banks/Krasnodarskiy_kray/Ploskaya/
Краснодарский край;Подгорная;8455;/banks/Krasnodarskiy_kray/Podgornaya/
Краснодарский край;Полтавская;3644;/banks/Krasnodarskiy_kray/Poltavskaya/
Краснодарский край;Попутная;3673;/banks/Krasnodarskiy_kray/Poputnaya/
